user_id,movie_id,rating,timestamp,user_idx,movie_idx
1,206,4,876893205,0,203
1,46,4,876893230,0,45
1,269,5,877482427,0,266
1,115,5,878541637,0,112
1,173,5,878541803,0,170
1,229,4,878542075,0,226
1,203,4,878542231,0,200
1,90,4,878542300,0,89
1,61,4,878542420,0,60
1,162,4,878542420,0,159
1,230,4,878542420,0,227
1,265,4,878542441,0,262
1,57,5,878542459,0,56
1,82,5,878542589,0,81
1,152,5,878542589,0,149
1,72,4,878542678,0,71
1,33,4,878542699,0,32
1,198,5,878542717,0,195
1,113,5,878542738,0,110
1,88,4,878542791,0,87
1,239,4,878542845,0,236
1,43,4,878542869,0,42
1,132,4,878542889,0,129
1,210,4,878542909,0,207
1,3,4,878542960,0,2
1,12,5,878542960,0,11
1,58,4,878542960,0,57
1,208,5,878542960,0,205
1,66,4,878543030,0,65
1,241,4,878543133,0,238
1,76,4,878543176,0,75
1,75,4,878543238,0,74
1,51,4,878543275,0,50
1,9,5,878543541,0,8
1,16,5,878543541,0,15
1,44,5,878543541,0,43
1,86,5,878543541,0,85
1,87,5,878543541,0,86
1,100,5,878543541,0,99
1,154,5,878543541,0,151
1,169,5,878543541,0,166
1,178,5,878543541,0,175
1,228,5,878543541,0,225
1,222,4,878873388,0,219
1,258,5,878873389,0,255
1,20,4,887431883,0,19
1,129,5,887431908,0,126
1,221,5,887431921,0,218
1,6,5,887431973,0,5
1,18,4,887432020,0,17
1,270,5,888732827,0,267
1,209,4,888732908,0,206
1,32,5,888732909,0,31
1,242,5,889751633,0,239
1,111,5,889751711,0,108
2,286,4,888549960,1,283
2,301,4,888550631,1,298
2,269,4,888550774,1,266
2,292,4,888550774,1,289
2,299,4,888550774,1,296
2,303,4,888550774,1,300
2,306,4,888550774,1,303
2,1,4,888550871,1,0
2,297,4,888550871,1,294
2,275,5,888550939,1,272
2,293,4,888550939,1,290
2,257,4,888551062,1,254
2,295,4,888551164,1,292
2,277,4,888551174,1,274
2,255,4,888551341,1,252
2,276,4,888551552,1,273
2,273,4,888551647,1,270
2,25,4,888551648,1,24
2,279,4,888551745,1,276
2,14,4,888551853,1,13
2,111,4,888551853,1,108
2,13,4,888551922,1,12
2,282,4,888551922,1,279
2,237,4,888552017,1,234
2,284,4,888552017,1,281
2,50,5,888552084,1,49
2,100,5,888552084,1,99
2,127,5,888552084,1,124
2,242,5,888552084,1,239
2,251,5,888552084,1,248
2,283,5,888552084,1,280
2,285,5,888552084,1,282
2,302,5,888552084,1,299
2,311,5,888552084,1,308
2,313,5,888552084,1,310
2,272,5,888979061,1,269
2,310,4,888979061,1,307
2,300,4,888979197,1,297
3,344,4,889236939,2,340
3,342,4,889237174,2,338
3,260,4,889237455,2,257
3,321,5,889237455,2,317
3,327,4,889237455,2,323
3,328,5,889237455,2,324
3,329,4,889237455,2,325
3,331,4,889237455,2,327
3,340,5,889237455,2,336
3,346,5,889237455,2,342
3,347,5,889237455,2,343
3,348,4,889237455,2,344
3,181,4,889237482,2,178
4,258,5,892001374,3,255
4,288,4,892001445,3,285
4,300,5,892001445,3,297
4,271,4,892001690,3,268
4,303,5,892002352,3,300
4,327,5,892002352,3,323
4,329,5,892002352,3,325
4,359,5,892002352,3,355
4,360,5,892002352,3,356
4,362,5,892002352,3,358
4,301,5,892002353,3,298
4,324,5,892002353,3,320
4,354,5,892002353,3,350
4,361,5,892002353,3,357
4,357,4,892003525,3,353
4,50,5,892003526,3,49
4,260,4,892004275,3,257
5,267,4,875635064,4,264
5,222,4,875635174,4,219
5,455,4,875635174,4,446
5,121,4,875635189,4,118
5,257,5,875635239,4,254
5,100,5,875635349,4,99
5,109,5,875635350,4,106
5,235,4,875635384,4,232
5,1,4,875635748,4,0
5,181,5,875635757,4,178
5,50,4,875635758,4,49
5,183,4,875636014,4,180
5,89,5,875636033,4,88
5,435,4,875636033,4,430
5,228,5,875636070,4,225
5,227,4,875636099,4,224
5,172,5,875636130,4,169
5,174,5,875636130,4,171
5,391,4,875636167,4,387
5,385,4,875636185,4,381
5,17,4,875636198,4,16
5,396,5,875636265,4,392
5,401,5,875636308,4,397
5,390,5,875636340,4,386
5,42,5,875636360,4,41
5,153,5,875636375,4,150
5,186,5,875636375,4,183
5,70,4,875636389,4,69
5,209,5,875636571,4,206
5,382,5,875636587,4,378
5,428,5,875636588,4,423
5,211,4,875636631,4,208
5,430,5,875636631,4,425
5,239,4,875636655,4,236
5,433,5,875636655,4,428
5,173,4,875636675,4,170
5,204,4,875636675,4,201
5,208,4,875636675,4,205
5,422,4,875636767,4,418
5,423,4,875636793,4,419
5,432,4,875636793,4,427
5,29,4,875637023,4,28
5,434,5,875637033,4,429
5,135,4,875637536,4,132
5,62,4,875637575,4,61
5,436,5,875720717,4,431
5,443,4,875720744,4,434
5,446,4,875720845,4,437
5,95,4,875721168,4,94
5,233,4,875729064,4,230
5,169,5,878844495,4,166
5,189,5,878844495,4,186
5,408,5,878844495,4,404
5,101,5,878844510,4,100
5,194,4,878845197,4,191
5,163,5,879197864,4,160
6,242,4,883268170,5,239
6,269,4,883268222,5,266
6,302,4,883268222,5,299
6,306,4,883268246,5,303
6,304,4,883268322,5,301
6,182,4,883268776,5,179
6,408,4,883599075,5,404
6,275,4,883599102,5,272
6,127,5,883599134,5,124
6,100,5,883599176,5,99
6,9,4,883599205,5,8
6,124,5,883599228,5,121
6,14,5,883599249,5,13
6,515,4,883599273,5,506
6,137,5,883599327,5,134
6,534,4,883599354,5,525
6,536,4,883599400,5,527
6,221,4,883599431,5,218
6,1,4,883599478,5,0
6,475,5,883599478,5,466
6,410,4,883599707,5,406
6,533,4,883599830,5,524
6,64,4,883600597,5,63
6,8,4,883600657,5,7
6,514,5,883600657,5,505
6,98,5,883600680,5,97
6,427,4,883600707,5,422
6,135,5,883600747,5,132
6,165,5,883600747,5,162
6,223,4,883600747,5,220
6,531,4,883600747,5,522
6,178,4,883600785,5,175
6,487,5,883600785,5,478
6,510,4,883600785,5,501
6,177,4,883600818,5,174
6,50,4,883600842,5,49
6,89,4,883600842,5,88
6,136,5,883600842,5,133
6,527,4,883600877,5,518
6,513,4,883600913,5,504
6,187,4,883600914,5,184
6,192,4,883600914,5,189
6,462,5,883600914,5,453
6,481,5,883600914,5,472
6,169,4,883600943,5,166
6,174,4,883600985,5,171
6,318,4,883600985,5,314
6,520,4,883600985,5,511
6,484,5,883601011,5,475
6,489,5,883601011,5,480
6,12,4,883601053,5,11
6,71,4,883601053,5,70
6,479,5,883601053,5,470
6,498,4,883601053,5,489
6,191,4,883601088,5,188
6,497,4,883601088,5,488
6,480,4,883601089,5,471
6,492,5,883601089,5,483
6,211,5,883601155,5,208
6,469,5,883601155,5,460
6,496,4,883601155,5,487
6,512,4,883601155,5,503
6,197,5,883601203,5,194
6,199,4,883601203,5,196
6,482,4,883601203,5,473
6,525,5,883601203,5,516
6,530,4,883601203,5,521
6,56,4,883601277,5,55
6,474,5,883601277,5,465
6,500,4,883601277,5,491
6,521,4,883601277,5,512
6,537,4,883601277,5,528
6,507,4,883601310,5,498
6,32,4,883601311,5,31
6,180,4,883601311,5,177
6,183,4,883601311,5,180
6,23,4,883601365,5,22
6,194,4,883601365,5,191
6,490,5,883601365,5,481
6,519,5,883601365,5,510
6,495,4,883601366,5,486
6,185,5,883601393,5,182
6,461,4,883601393,5,452
6,511,5,883601393,5,502
6,166,4,883601426,5,163
6,175,4,883601426,5,172
6,488,5,883601426,5,479
6,486,4,883601427,5,477
6,133,4,883601459,5,130
6,529,4,883601459,5,520
6,216,5,883601500,5,213
6,483,5,883601500,5,474
6,522,5,883601500,5,513
6,523,5,883601528,5,514
6,435,4,883601529,5,430
6,59,5,883601713,5,58
6,209,4,883601713,5,206
6,238,5,883601713,5,235
6,432,4,883601713,5,427
6,463,4,883601713,5,454
6,493,5,883601713,5,484
6,494,4,883601713,5,485
6,131,5,883602048,5,128
6,87,4,883602174,5,86
6,491,4,883602174,5,482
6,506,4,883602174,5,497
6,528,4,883602174,5,519
6,517,4,883602212,5,508
6,81,4,883602283,5,80
6,134,5,883602283,5,131
6,195,4,883602283,5,192
6,499,4,883602283,5,490
6,419,4,883602284,5,415
6,467,4,883602284,5,458
6,132,5,883602422,5,129
6,208,4,883602422,5,205
6,357,4,883602422,5,353
6,466,4,883602422,5,457
6,505,4,883602422,5,496
6,173,5,883602462,5,170
6,213,4,883602462,5,210
6,274,4,883602501,5,271
6,170,4,883602574,5,167
6,485,5,883602664,5,476
6,502,4,883602664,5,493
6,509,4,883602664,5,500
6,516,4,883602664,5,507
6,186,4,883602730,5,183
6,501,5,883602730,5,492
6,478,4,883602762,5,469
6,168,4,883602865,5,165
6,19,4,883602965,5,18
7,264,4,891350703,6,261
7,266,4,891350703,6,263
7,286,4,891350703,6,283
7,288,4,891350703,6,285
7,300,4,891350703,6,297
7,307,5,891350703,6,304
7,680,4,891350703,6,666
7,683,4,891350703,6,669
7,64,5,891350756,6,63
7,174,5,891350757,6,171
7,187,4,891350757,6,184
7,603,4,891350757,6,590
7,180,5,891350782,6,177
7,86,4,891350810,6,85
7,367,5,891350810,6,363
7,228,4,891350845,6,225
7,265,5,891350845,6,262
7,435,5,891350845,6,430
7,523,4,891350845,6,514
7,186,4,891350900,6,183
7,216,4,891350900,6,213
7,447,5,891350900,6,438
7,530,5,891350900,6,521
7,618,4,891350900,6,605
7,32,4,891350932,6,31
7,178,4,891350932,6,175
7,643,4,891350932,6,630
7,651,5,891350932,6,638
7,172,4,891350965,6,169
7,182,4,891350965,6,179
7,101,5,891350966,6,100
7,98,4,891351002,6,97
7,173,5,891351002,6,170
7,429,5,891351002,6,424
7,474,5,891351002,6,465
7,616,4,891351002,6,603
7,234,5,891351041,6,231
7,488,4,891351041,6,479
7,50,5,891351042,6,49
7,93,5,891351042,6,92
7,526,5,891351042,6,517
7,89,5,891351082,6,88
7,100,5,891351082,6,99
7,197,4,891351082,6,194
7,496,5,891351083,6,487
7,22,5,891351121,6,21
7,204,5,891351121,6,201
7,612,5,891351121,6,599
7,653,4,891351161,6,640
7,659,5,891351161,6,646
7,97,5,891351201,6,96
7,144,5,891351201,6,141
7,191,5,891351201,6,188
7,484,5,891351201,6,475
7,403,4,891351234,6,399
7,657,4,891351234,6,644
7,132,5,891351287,6,129
7,634,5,891351287,6,621
7,8,5,891351328,6,7
7,223,5,891351328,6,220
7,495,5,891351328,6,486
7,96,5,891351383,6,95
7,646,5,891351383,6,633
7,636,4,891351384,6,623
7,655,5,891351384,6,642
7,9,5,891351432,6,8
7,56,5,891351432,6,55
7,196,5,891351432,6,193
7,491,5,891351432,6,482
7,436,5,891351471,6,431
7,499,4,891351472,6,490
7,168,5,891351509,6,165
7,423,5,891351509,6,419
7,633,5,891351509,6,620
7,68,4,891351547,6,67
7,135,5,891351547,6,132
7,431,4,891351547,6,426
7,205,5,891351585,6,202
7,385,5,891351585,6,381
7,615,4,891351585,6,602
7,183,4,891351624,6,180
7,215,4,891351624,6,212
7,511,5,891351624,6,502
7,661,5,891351624,6,648
7,156,5,891351653,6,153
7,608,4,891351653,6,595
7,648,5,891351653,6,635
7,644,5,891351685,6,631
7,44,5,891351728,6,43
7,69,5,891351728,6,68
7,127,5,891351728,6,124
7,190,5,891351728,6,187
7,356,4,891351728,6,352
7,596,5,891351728,6,585
7,671,5,891351728,6,658
7,4,5,891351772,6,3
7,237,5,891351772,6,234
7,513,4,891351772,6,504
7,527,5,891351772,6,518
7,136,5,891351813,6,133
7,164,5,891351813,6,161
7,285,5,891351813,6,282
7,238,5,891351814,6,235
7,498,5,891351814,6,489
7,152,4,891351851,6,149
7,194,5,891351851,6,191
7,483,4,891351851,6,474
7,485,5,891351851,6,476
7,593,5,891351851,6,583
7,92,5,891352010,6,91
7,192,4,891352010,6,189
7,318,5,891352010,6,314
7,479,4,891352010,6,470
7,492,5,891352010,6,483
7,613,4,891352010,6,600
7,393,4,891352058,6,389
7,157,5,891352059,6,154
7,382,4,891352093,6,378
7,480,4,891352093,6,471
7,584,4,891352093,6,574
7,497,4,891352134,6,488
7,510,5,891352134,6,501
7,203,5,891352178,6,200
7,7,5,891352220,6,6
7,153,5,891352220,6,150
7,208,5,891352220,6,205
7,427,5,891352220,6,422
7,663,5,891352220,6,650
7,79,4,891352261,6,78
7,502,5,891352261,6,493
7,568,5,891352261,6,558
7,588,4,891352261,6,578
7,632,5,891352261,6,619
7,179,5,891352303,6,176
7,461,4,891352303,6,452
7,28,5,891352341,6,27
7,481,5,891352341,6,472
7,630,5,891352341,6,617
7,131,5,891352383,6,128
7,507,5,891352383,6,498
7,214,5,891352384,6,211
7,434,4,891352384,6,429
7,504,5,891352384,6,495
7,589,5,891352451,6,579
7,550,4,891352489,6,540
7,614,5,891352489,6,601
7,647,5,891352489,6,634
7,207,4,891352526,6,204
7,99,5,891352557,6,98
7,211,5,891352557,6,208
7,81,5,891352626,6,80
7,195,5,891352626,6,192
7,528,5,891352659,6,519
7,27,4,891352692,6,26
7,47,5,891352692,6,46
7,71,5,891352692,6,70
7,548,5,891352692,6,538
7,151,4,891352749,6,148
7,188,5,891352778,6,185
7,217,4,891352778,6,214
7,509,5,891352778,6,500
7,668,4,891352778,6,655
7,275,4,891352831,6,272
7,432,4,891352831,6,427
7,519,4,891352831,6,510
7,10,4,891352864,6,9
7,471,4,891352864,6,462
7,121,5,891352904,6,118
7,177,4,891352904,6,174
7,210,4,891352904,6,207
7,402,5,891352904,6,398
7,404,5,891352947,6,400
7,675,5,891352947,6,662
7,622,4,891352984,6,609
7,631,4,891352984,6,618
7,378,5,891353011,6,374
7,416,5,891353051,6,412
7,660,5,891353051,6,647
7,455,4,891353086,6,446
7,549,4,891353086,6,539
7,610,5,891353086,6,597
7,140,5,891353124,6,137
7,154,5,891353124,6,151
7,521,5,891353124,6,512
7,679,5,891353124,6,665
7,465,4,891353154,6,456
7,125,4,891353192,6,122
7,133,5,891353192,6,130
7,463,4,891353192,6,454
7,420,5,891353219,6,416
7,443,5,891353254,6,434
7,649,5,891353254,6,636
7,670,5,891353254,6,657
7,605,4,891353290,6,592
7,77,5,891353325,6,76
7,379,4,891353325,6,375
7,501,5,891353411,6,492
7,566,4,891353411,6,556
7,141,5,891353444,6,138
7,162,5,891353444,6,159
7,163,4,891353444,6,160
7,546,4,891353444,6,536
7,581,5,891353477,6,571
7,200,5,891353543,6,197
7,637,4,891353570,6,624
7,39,5,891353614,6,38
7,226,5,891353614,6,223
7,506,5,891353614,6,497
7,645,4,891353614,6,632
7,592,5,891353652,6,582
7,639,5,891353676,6,626
7,365,4,891353744,6,361
7,601,5,891353744,6,588
7,52,4,891353801,6,51
7,573,5,891353828,6,563
7,452,5,891353860,6,443
7,106,4,891353892,6,103
7,451,5,891353892,6,442
7,620,4,891353892,6,607
7,624,4,891353892,6,611
7,503,4,891353950,6,494
7,587,4,891353950,6,577
7,72,5,891353977,6,71
7,241,4,891354053,6,238
7,380,4,891354053,6,376
7,562,5,891354053,6,552
7,389,4,891354090,6,385
7,600,4,891354090,6,587
7,401,4,891354257,6,397
7,396,4,891354288,6,392
7,444,5,891354288,6,435
7,399,4,891354357,6,395
7,80,4,891354381,6,79
7,665,4,891354471,6,652
7,552,4,891354531,6,542
7,617,5,891354588,6,604
7,561,4,891354611,6,551
7,53,5,891354689,6,52
7,559,5,891354882,6,549
7,334,5,892130784,6,330
7,418,4,892131824,6,414
7,542,4,892131849,6,533
7,558,4,892131924,6,548
7,569,4,892131978,6,559
7,565,4,892132019,6,555
7,638,4,892132122,6,625
7,557,4,892132145,6,547
7,666,4,892132192,6,653
7,574,5,892132402,6,564
7,450,4,892132425,6,441
7,621,5,892132773,6,608
7,626,5,892132773,6,613
7,576,5,892132943,6,566
7,428,5,892133036,6,423
7,175,5,892133057,6,172
7,585,4,892133180,6,575
7,386,4,892133310,6,382
7,579,4,892133361,6,569
7,520,5,892133466,6,511
7,317,4,892133670,6,313
7,555,4,892134811,6,545
7,31,4,892134959,6,30
7,134,4,892134959,6,131
7,258,4,892135277,6,255
7,12,5,892135346,6,11
7,185,5,892135346,6,182
7,193,5,892135346,6,190
7,199,5,892135346,6,196
7,641,5,892135346,6,628
7,357,5,892135347,6,353
7,433,5,892135347,6,428
7,582,5,892135347,6,572
8,258,5,879361482,7,255
8,301,4,879361550,7,298
8,338,4,879361873,7,334
8,689,4,879361873,7,675
8,127,5,879362123,7,124
8,172,5,879362123,7,169
8,187,4,879362123,7,184
8,651,5,879362123,7,638
8,50,5,879362124,7,49
8,89,4,879362124,7,88
8,22,5,879362183,7,21
8,56,5,879362183,7,55
8,174,5,879362183,7,171
8,181,4,879362183,7,178
8,182,5,879362183,7,179
8,190,4,879362183,7,187
8,511,5,879362183,7,502
8,176,5,879362233,7,173
8,177,4,879362233,7,174
8,183,5,879362233,7,180
8,435,5,879362233,7,430
8,510,4,879362233,7,501
8,568,4,879362233,7,558
8,403,4,879362234,7,399
8,55,5,879362286,7,54
8,79,4,879362286,7,78
8,144,5,879362286,7,141
8,228,5,879362286,7,225
8,195,5,879362287,7,192
8,210,4,879362287,7,207
8,82,5,879362356,7,81
8,188,5,879362356,7,185
8,222,5,879362356,7,219
8,229,5,879362356,7,226
8,684,4,879362356,7,670
8,518,4,879362422,7,509
8,227,4,879362423,7,224
8,233,4,879362423,7,230
9,242,4,886958715,8,239
9,340,4,886958715,8,336
9,402,4,886959343,8,398
9,479,4,886959343,8,470
9,507,4,886959343,8,498
9,521,4,886959343,8,512
9,615,4,886959344,8,602
9,276,4,886959423,8,273
9,294,4,886959453,8,291
9,7,4,886960030,8,6
9,6,5,886960055,8,5
9,50,5,886960055,8,49
9,201,5,886960055,8,198
9,286,5,886960055,8,283
9,298,5,886960055,8,295
9,371,5,886960055,8,367
9,385,5,886960055,8,381
9,691,5,886960055,8,677
10,269,4,877886162,9,266
10,286,4,877886162,9,283
10,302,4,877886162,9,299
10,289,4,877886223,9,286
10,245,4,877886281,9,242
10,334,4,877886281,9,330
10,333,4,877886359,9,329
10,527,4,877886597,9,518
10,654,5,877886597,9,641
10,56,5,877886598,9,55
10,64,4,877886598,9,63
10,513,4,877886598,9,504
10,32,4,877886661,9,31
10,127,5,877886661,9,124
10,174,4,877886661,9,171
10,194,4,877886661,9,191
10,493,4,877886661,9,484
10,59,4,877886722,9,58
10,153,4,877886722,9,150
10,186,4,877886722,9,183
10,518,4,877886722,9,509
10,558,4,877886722,9,548
10,611,5,877886722,9,598
10,629,4,877886722,9,616
10,385,4,877886783,9,381
10,418,4,877886783,9,414
10,474,4,877886783,9,465
10,603,5,877886783,9,590
10,693,4,877886783,9,679
10,707,5,877886783,9,693
10,156,4,877886846,9,153
10,486,4,877886846,9,477
10,505,4,877886846,9,496
10,588,4,877886846,9,578
10,656,5,877886846,9,643
10,12,5,877886911,9,11
10,23,5,877886911,9,22
10,404,4,877886911,9,400
10,531,5,877886911,9,522
10,664,4,877886911,9,651
10,686,4,877886911,9,672
10,82,4,877886912,9,81
10,371,4,877886912,9,367
10,50,5,877888545,9,49
10,124,5,877888545,9,121
10,223,5,877888545,9,220
10,475,4,877888545,9,466
10,191,5,877888613,9,188
10,273,4,877888613,9,270
10,488,5,877888613,9,479
10,610,4,877888613,9,597
10,709,4,877888613,9,695
10,11,4,877888677,9,10
10,178,5,877888677,9,175
10,221,4,877888677,9,218
10,275,4,877888677,9,272
10,706,4,877888677,9,692
10,22,5,877888812,9,21
10,168,4,877888812,9,165
10,205,5,877888812,9,202
10,651,4,877888812,9,638
10,701,4,877888812,9,687
10,711,4,877888812,9,697
10,182,5,877888876,9,179
10,185,5,877888876,9,182
10,606,5,877888876,9,593
10,1,4,877888877,9,0
10,16,4,877888877,9,15
10,234,4,877888877,9,231
10,511,4,877888877,9,502
10,698,4,877888877,9,684
10,480,5,877888943,9,471
10,116,4,877888944,9,113
10,160,4,877888944,9,157
10,197,5,877888944,9,194
10,135,5,877889004,9,132
10,157,5,877889004,9,154
10,179,5,877889004,9,176
10,478,5,877889004,9,469
10,9,4,877889005,9,8
10,496,5,877889005,9,487
10,509,4,877889005,9,500
10,602,5,877889057,9,589
10,48,4,877889058,9,47
10,4,4,877889130,9,3
10,99,5,877889130,9,98
10,176,4,877889130,9,173
10,195,4,877889130,9,192
10,211,5,877889130,9,208
10,69,4,877889131,9,68
10,134,5,877889131,9,131
10,137,4,877889186,9,134
10,155,4,877889186,9,152
10,285,5,877889186,9,282
10,357,5,877889186,9,353
10,463,4,877889186,9,454
10,98,4,877889261,9,97
10,200,5,877889261,9,197
10,218,4,877889261,9,215
10,435,5,877889261,9,430
10,497,4,877889261,9,488
10,502,4,877889261,9,493
10,692,4,877889261,9,678
10,482,4,877889262,9,473
10,164,4,877889333,9,161
10,170,4,877889333,9,167
10,180,5,877889333,9,177
10,216,4,877889333,9,213
10,274,4,877889333,9,271
10,483,5,877889333,9,474
10,498,5,877889333,9,489
10,70,4,877891747,9,69
10,100,5,877891747,9,99
10,447,4,877891747,9,438
10,470,4,877891747,9,461
10,133,5,877891904,9,130
10,276,4,877891904,9,273
10,467,4,877891904,9,458
10,484,5,877891904,9,475
10,655,5,877891904,9,642
10,589,5,877891905,9,579
10,129,4,877891966,9,126
10,192,4,877891966,9,189
10,414,4,877891966,9,410
10,479,5,877891966,9,470
10,203,4,877891967,9,200
10,161,4,877892050,9,158
10,199,4,877892050,9,196
10,519,5,877892050,9,510
10,705,4,877892050,9,691
10,144,4,877892110,9,141
10,504,5,877892110,9,495
10,521,4,877892110,9,512
10,604,4,877892110,9,591
10,657,4,877892110,9,644
10,703,5,877892110,9,689
10,93,4,877892160,9,92
10,432,4,877892160,9,427
10,495,4,877892160,9,486
10,617,5,877892160,9,604
10,710,4,877892160,9,696
10,510,5,877892209,9,501
10,7,4,877892210,9,6
10,162,4,877892210,9,159
10,230,4,877892210,9,227
10,489,4,877892210,9,480
10,525,5,877892210,9,516
10,530,4,877892210,9,521
10,238,4,877892276,9,235
10,283,4,877892276,9,280
10,582,4,877892276,9,572
10,615,4,877892276,9,602
10,696,4,877892276,9,682
10,700,4,877892277,9,686
10,367,4,877892437,9,363
10,694,5,877892437,9,680
10,40,4,877892438,9,39
10,85,4,877892438,9,84
10,420,4,877892438,9,416
10,708,4,877892438,9,694
10,712,4,877892438,9,698
10,33,4,877893020,9,32
10,132,5,877893020,9,129
10,183,5,877893020,9,180
10,699,4,877893020,9,685
10,499,4,877893021,9,490
11,286,5,891901606,10,283
11,750,5,891901629,10,736
11,268,5,891901652,10,265
11,258,5,891901696,10,255
11,690,4,891901716,10,676
11,332,5,891901769,10,328
11,749,5,891901797,10,735
11,350,4,891901991,10,346
11,301,4,891902157,10,298
11,312,4,891902157,10,309
11,752,4,891902157,10,738
11,100,4,891902718,10,99
11,741,5,891902745,10,727
11,291,4,891902815,10,288
11,9,5,891902970,10,8
11,237,4,891903005,10,234
11,508,4,891903005,10,499
11,744,4,891903005,10,730
11,713,5,891903024,10,699
11,15,5,891903067,10,14
11,740,4,891903067,10,726
11,125,4,891903108,10,122
11,277,5,891903226,10,274
11,544,4,891903226,10,535
11,107,4,891903276,10,104
11,718,5,891903836,10,704
11,111,4,891903862,10,108
11,317,4,891904174,10,313
11,423,5,891904174,10,419
11,318,5,891904194,10,314
11,714,4,891904214,10,700
11,22,4,891904241,10,21
11,28,5,891904241,10,27
11,357,5,891904241,10,353
11,191,4,891904270,10,188
11,196,5,891904270,10,193
11,434,4,891904270,10,429
11,97,4,891904300,10,96
11,425,4,891904300,10,420
11,427,4,891904300,10,422
11,83,5,891904335,10,82
11,135,4,891904335,10,132
11,429,5,891904335,10,424
11,527,4,891904335,10,518
11,699,4,891904389,10,685
11,733,4,891904413,10,719
11,47,4,891904551,10,46
11,86,4,891904551,10,85
11,70,4,891904573,10,69
11,239,4,891904617,10,236
11,549,4,891904617,10,539
11,723,5,891904637,10,709
11,729,4,891904637,10,715
11,402,4,891904662,10,398
11,731,4,891904789,10,717
11,737,4,891904789,10,723
11,173,5,891904920,10,170
11,194,4,891904920,10,191
11,659,5,891904920,10,646
11,8,4,891904949,10,7
11,56,4,891904949,10,55
11,524,4,891904949,10,515
11,372,4,891904968,10,368
11,435,4,891904968,10,430
11,433,4,891905003,10,428
11,652,4,891905003,10,639
11,692,4,891905003,10,678
11,208,4,891905032,10,205
11,428,4,891905032,10,423
11,663,4,891905032,10,650
11,746,4,891905032,10,732
11,393,4,891905222,10,389
11,580,5,891905222,10,570
11,745,5,891905324,10,731
11,79,4,891905783,10,78
11,185,4,891905783,10,182
11,230,4,891905783,10,227
11,603,4,891905783,10,590
11,203,4,891905856,10,200
11,229,4,891905878,10,226
11,356,4,891906327,10,352
11,213,4,891906389,10,210
11,241,4,891906389,10,238
11,707,5,891906389,10,693
12,300,4,879958639,11,297
